Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rodríguez-Tapia, Lilia",57194178667,On the economic analysis of wastewater treatment and reuse for designing strategies for water sustainability: Lessons from the Mexico Valley Basin,"López-Morales, C.A.| Rodríguez-Tapia, L.",2.0,24470882600| 57194178667,2019.0,2019-01-01,"Resources, Conservation and Recycling",140,-,1-12,-,ISSN-09213449,26424.0,Journal,Elsevier B.V.,English,2.57,3,10.7,2,2.215,4,1.88,133.0,63.0,3.17,12.6,7.0,7.0,0.0,0.0,"López-Morales, C.A., Rodríguez-Tapia, L. (2019).On the economic analysis of wastewater treatment and reuse for designing strategies for water sustainability: Lessons from the Mexico Valley Basin. Resources, Conservation and Recycling,1401-12",https://www.scopus.com/record/display.url?eid=2-s2.0-85053343083&origin=resultslist,10.1016/j.resconrec.2018.09.001,Article,,2-s2.0-85053343083,-,"El Colegio de Mexico, A.C.| Universidad Autónoma Metropolitana",704101| 505017,Academic,2.0,60005883| 60014923,"El Colegio de Mexico, A.C.| Universidad Autónoma Metropolitana",24470882600,57194178667,24470882600,-,Mexico,1.0,2002| 2311,Economics and Econometrics| Waste Management and Disposal,3,Social Sciences & Management,424| 317,Environmental Sciences| Economics & Econometrics,35| 37,Business and Economics| Physical Sciences,33| 41| 40,Built Environment And Design| Environmental Sciences| Engineering,-,-,SDG 6| SDG 9,Climate Policy and Carbon Emission Dynamics,403,96.599,Carbon Emissions and Trade Dynamics in China,1623,99.551,Defensible,Nacional,2.0
"Rodríguez-Tapia, Lilia",57194178667,Household’s perception of water quality and willingness to pay for clean water in Mexico City,"Rodríguez-Tapia, L.| Revollo-Fernández, D.A.| Morales-Novelo, J.A.",3.0,57194178667| 55745596700| 57194198881,2017.0,2017-04-11,Economies,5,2,-,12,ISSN-22277099,21100902009.0,Journal,MDPI Multidisciplinary Digital Publishing Institute,English,0.61,55,-,-,-,-,0.49,33.0,39.0,1.72,5.83,14.0,16.0,0.0,3.0,"Rodríguez-Tapia, L., Revollo-Fernández, D.A., Morales-Novelo, J.A. (2017).Household’s perception of water quality and willingness to pay for clean water in Mexico City. Economies,5(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85051103541&origin=resultslist,10.3390/economies5020012,Article,Gold|Green,2-s2.0-85051103541,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60023193,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco,57194178667,57194198881,55745596700,-,Mexico,1.0,2001| 3303,"Economics, Econometrics and Finance (miscellaneous)| Development",3,Social Sciences & Management,317| 315,Economics & Econometrics| Development Studies,35| 40,Business and Economics| Social Sciences,38,Economics,3801| 3803,Applied economics| Economic theory,SDG 6,Ecosystem Services and Land Use Dynamics,140,96.076,Valuation of Environmental Goods and Services,1026,94.623,Very Good,UAM,1.0
"Rodríguez-Tapia, Lilia",57194178667,Inequality in access to drinkingwater and subsidies between low and high income households in Mexico City,"Morales-Novelo, J.A.| Rodríguez-Tapia, L.| Revollo-Fernández, D.A.",3.0,57194198881| 57194178667| 55745596700,2018.0,2018-08-02,Water (Switzerland),10,8,-,1023,ISSN-20734441,21100255400.0,Journal,MDPI AG,English,1.19,22,2.6,25,0.67,25,1.67,76.0,38.0,0.83,9.66,14.0,34.0,0.0,4.0,"Morales-Novelo, J.A., Rodríguez-Tapia, L., Revollo-Fernández, D.A. (2018).Inequality in access to drinkingwater and subsidies between low and high income households in Mexico City. Water (Switzerland),10(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85051124977&origin=resultslist,10.3390/w10081023,Article,Gold|Green,2-s2.0-85051124977,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60023193| 60027998,"Universidad Autónoma Metropolitana - Azcapotzalco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",57194198881,55745596700,57194178667,-,Mexico,1.0,1104| 1303| 2312| 3305,"Aquatic Science| Biochemistry| Water Science and Technology| Geography, Planning and Development",2| 3| 5,Engineering & Technology| Social Sciences & Management| Life Sciences & Medicine,424| 507| 502| 425,Environmental Sciences| Biological Sciences| Agriculture & Forestry| Geography,40| 37| 32,Social Sciences| Physical Sciences| Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 1| SDG 6,Water Distribution and Energy Management Systems,1157,49.248,Water Demand Dynamics and Pricing Structures,11803,86.899,Very Good,Nacional,2.0
"Rodríguez-Tapia, Lilia",57194178667,Bacterial pollution in river waters and gastrointestinal diseases,"Rodríguez-Tapia, L.| Morales-Novelo, J.A.",2.0,57194178667| 57194198881,2017.0,2017-05-01,International Journal of Environmental Research and Public Health,14,5,-,479,ISSN-16617827,144989.0,Journal,MDPI,English,1.03,28,3.2,28,0.735,35,0.67,41.0,26.0,0.39,10.25,22.0,52.0,0.0,0.0,"Rodríguez-Tapia, L., Morales-Novelo, J.A. (2017).Bacterial pollution in river waters and gastrointestinal diseases. International Journal of Environmental Research and Public Health,14(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85019119202&origin=resultslist,10.3390/ijerph14050479,Article,Gold|Green,2-s2.0-85019119202,28471407,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57194178667,57194198881,57194178667,-,Mexico,1.0,2307| 2310| 2739,"Health, Toxicology and Mutagenesis| Pollution| Public Health, Environmental and Occupational Health",3| 5,Social Sciences & Management| Life Sciences & Medicine,532| 424,Medicine| Environmental Sciences,34| 37,Medical and Health| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 3| SDG 6| SDG 8,Innovative Approaches to Urban Stormwater Management,893,81.36,Innovative Flood Monitoring and Early Warning Systems,23840,85.096,Defensible,UAM,1.0
"Rodríguez-Tapia, Lilia",57194178667,"Economic value of water in the manufacturing industry located in the Valley of Mexico Basin, Mexico","Revollo-Fernández, D.A.| Rodríguez-Tapia, L.| Morales-Novelo, J.A.",3.0,55745596700| 57194178667| 57194198881,2020.0,2020-04-01,Water Resources and Economics,30,-,-,100138,ISSN-22124284,21100256972.0,Journal,Elsevier B.V.,English,0.87,40,3.1,25,0.707,21,0.69,32.0,25.0,1.32,11.37,20.0,21.0,0.0,0.0,"Revollo-Fernández, D.A., Rodríguez-Tapia, L., Morales-Novelo, J.A. (2020).Economic value of water in the manufacturing industry located in the Valley of Mexico Basin, Mexico. Water Resources and Economics,30",https://www.scopus.com/record/display.url?eid=2-s2.0-85061033176&origin=resultslist,10.1016/j.wre.2019.01.004,Article,,2-s2.0-85061033176,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Academic| Government,2.0,60014923| 60027998| 60023193,"Universidad Autónoma Metropolitana| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana - Azcapotzalco",55745596700,57194198881,55745596700,-,Mexico,1.0,2002| 2312| 3305,"Economics and Econometrics| Water Science and Technology| Geography, Planning and Development",3| 2,Social Sciences & Management| Engineering & Technology,317| 424| 425,Economics & Econometrics| Environmental Sciences| Geography,35| 40| 37,Business and Economics| Social Sciences| Physical Sciences,41| 38,Environmental Sciences| Economics,4104| 3801,Environmental management| Applied economics,SDG 6| SDG 9,Water Distribution and Energy Management Systems,1157,49.248,Water Demand Dynamics and Pricing Structures,11803,86.899,Definitive,Nacional,2.0
"Rodríguez-Tapia, Lilia",57194178667,Spatial inequality of domestic water consumption in Mexico city,"Medina-Rivas, C.M.| Rodríguez-Tapia, L.| Morales-Novelo, J.A.| Revollo-Fernández, D.A.",4.0,57222731925| 57194178667| 57194198881| 55745596700,2022.0,2022-10-01,Water Resources and Economics,40,-,-,100210,ISSN-22124284,21100256972.0,Journal,Elsevier B.V.,English,1.07,27,5,17,0.671,24,1.1,36.0,19.0,1.41,12.03,17.0,20.0,0.0,0.0,"Medina-Rivas, C.M., Rodríguez-Tapia, L., Morales-Novelo, J.A. and 1 more (...) (2022).Spatial inequality of domestic water consumption in Mexico city. Water Resources and Economics,40",https://www.scopus.com/record/display.url?eid=2-s2.0-85141533596&origin=resultslist,10.1016/j.wre.2022.100210,Article,Hybrid gold,2-s2.0-85141533596,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Academic| Government,2.0,60027998| 60014923,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana",57222731925,55745596700,57222731925,-,Mexico,1.0,2002| 2312| 3305,"Economics and Econometrics| Water Science and Technology| Geography, Planning and Development",2| 3,Engineering & Technology| Social Sciences & Management,425| 317| 424,Geography| Economics & Econometrics| Environmental Sciences,37| 35| 40,Physical Sciences| Business and Economics| Social Sciences,38| 41,Economics| Environmental Sciences,4104| 3801,Environmental management| Applied economics,SDG 6,Water Distribution and Energy Management Systems,1157,49.248,Water Demand Dynamics and Pricing Structures,11803,86.899,Very Good,Nacional,2.0
"Rodríguez-Tapia, Lilia",57194178667,Impact of water subsidies on poor homes in Mexico City,"Revollo-Fernández, D.A.| Rodríguez-Tapia, L.| Morales-Novelo, J.A.",3.0,55745596700| 57194178667| 57194198881,2019.0,2019-01-01,Gestion y Politica Publica,28,1,39-67,-,ISSN-14051079,22826.0,Journal,Centro de Investigacion y Docencia Economicas A.C.,Spanish,0.78,45,0.4,88,0.132,74,0.78,29.0,11.0,0.15,6.88,38.0,68.0,0.0,12.0,"Revollo-Fernández, D.A., Rodríguez-Tapia, L., Morales-Novelo, J.A. (2019).Impact of water subsidies on poor homes in Mexico City. Gestion y Politica Publica,28(1) 39-67",https://www.scopus.com/record/display.url?eid=2-s2.0-85067894368&origin=resultslist,10.29265/gypp.v28i1.542,Article,Gold,2-s2.0-85067894368,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60014923,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana,55745596700,57194198881,-,-,Mexico,1.0,3321,Public Administration,3,Social Sciences & Management,348| 340,Social Policy & Administration| Politics & International Studies,40,Social Sciences,38| 35| 44,"Economics| Commerce, Management, Tourism And Services| Human Society",3507| 3801| 4407,"Strategy, management and organisational behaviour| Applied economics| Policy and administration",SDG 1| SDG 6,Water Distribution and Energy Management Systems,1157,49.248,Water Demand Dynamics and Pricing Structures,11803,86.899,Very Good,UAM,1.0
"Rodríguez-Tapia, Lilia",57194178667,Socio-economic determinants of COVID-19 in Mexico,"Revollo-Fernández, D.| Rodríguez-Tapia, L.| Medina-Rivas, C.| Morales-Novelo, J.A.",4.0,55745596700| 57194178667| 57222731925| 57194198881,2022.0,2022-06-01,Public Health,207,-,28-30,-,ISSN-00333506,17697.0,Journal,Elsevier B.V.,English,1.3,18,6.5,14,1.231,14,0.94,21.0,8.0,0.73,9.63,36.0,38.0,0.0,1.0,"Revollo-Fernández, D., Rodríguez-Tapia, L., Medina-Rivas, C. and 1 more (...) (2022).Socio-economic determinants of COVID-19 in Mexico. Public Health,20728-30",https://www.scopus.com/record/display.url?eid=2-s2.0-85128999186&origin=resultslist,10.1016/j.puhe.2022.03.011,Article,Green,2-s2.0-85128999186,35486980,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60014923| 60023193| 60027998,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",55745596700,57194198881,55745596700,-,Mexico,1.0,2739,"Public Health, Environmental and Occupational Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42,Health Sciences,4206| 4202| 4203,Public health| Epidemiology| Health services and systems,SDG 1| SDG 5,"COVID-19, Its Impact, and Vaccination",1,99.935,COVID-19 Health Disparities and Social Determinants,4711,98.129,Defensible,Nacional,2.0
"Rodríguez-Tapia, Lilia",57194178667,Unequal Access to Water and Its Affordability for Households in Mexico,"Revollo-Fernández, D.A.| Rodríguez-Tapia, L.",2.0,55745596700| 57194178667,2023.0,2023-01-01,Journal of Poverty,27,2,99-113,-,ISSN-10875549,4700152755.0,Journal,Routledge,English,0.91,32,2.6,30,0.395,36,0.78,22.0,7.0,0.81,6.18,31.0,35.0,0.0,2.0,"Revollo-Fernández, D.A., Rodríguez-Tapia, L. (2023).Unequal Access to Water and Its Affordability for Households in Mexico. Journal of Poverty,27(2) 99-113",https://www.scopus.com/record/display.url?eid=2-s2.0-85112671069&origin=resultslist,10.1080/10875549.2021.1955807,Article,,2-s2.0-85112671069,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Academic| Government,2.0,60027998| 60023193| 60014923,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana",55745596700,57194178667,55745596700,-,Mexico,1.0,3312| 3317,Sociology and Political Science| Demography,3,Social Sciences & Management,342| 425,Sociology| Geography,40,Social Sciences,44,Human Society,4404| 4409,Development studies| Social work,SDG 1| SDG 6,Water Distribution and Energy Management Systems,1157,49.248,Water Demand Dynamics and Pricing Structures,11803,86.899,Definitive,Nacional,2.0
"Rodríguez-Tapia, Lilia",57194178667,The high cost of water for Mexico's poorest households,"Revollo-Fernández, D.A.| Rodríguez-Tapia, L.| Medina-Rivas, C.M.",3.0,55745596700| 57194178667| 57222731925,2023.0,2023-03-01,Water Policy,25,3,269-275,-,ISSN-13667017,18783.0,Journal,IWA Publishing,English,0.62,53,3.1,36,0.445,40,0.4,11.0,5.0,0.46,10.87,38.0,51.0,0.0,0.0,"Revollo-Fernández, D.A., Rodríguez-Tapia, L., Medina-Rivas, C.M. (2023).The high cost of water for Mexico's poorest households. Water Policy,25(3) 269-275",https://www.scopus.com/record/display.url?eid=2-s2.0-85153081363&origin=resultslist,10.2166/wp.2023.223,Article,Gold|Green,2-s2.0-85153081363,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60023193| 60027998| 60014923,"Universidad Autónoma Metropolitana - Azcapotzalco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana",55745596700,57222731925,55745596700,-,Mexico,1.0,2308| 2312| 3305,"Management, Monitoring, Policy and Law| Water Science and Technology| Geography, Planning and Development",2| 3,Engineering & Technology| Social Sciences & Management,425| 424,Geography| Environmental Sciences,37| 40,Physical Sciences| Social Sciences,38| 44,Economics| Human Society,3801| 4407,Applied economics| Policy and administration,SDG 1,Water Distribution and Energy Management Systems,1157,49.248,Water Demand Dynamics and Pricing Structures,11803,86.899,Definitive,Nacional,2.0
"Rodríguez-Tapia, Lilia",57194178667,Water in Mexican industry: an economic value study,"Rodríguez-Tapia, L.| Revollo-Fernández, D.A.| Morales-Novelo, J.A.| Medina-Rivas, C.M.",4.0,57194178667| 55745596700| 57194198881| 57222731925,2021.0,2021-01-01,Applied Economics,53,41,4799-4809,-,ISSN-00036846,18768.0,Journal,Routledge,English,0.94,35,2.8,36,0.563,42,0.45,28.0,3.0,0.16,12.31,60.0,70.0,0.0,0.0,"Rodríguez-Tapia, L., Revollo-Fernández, D.A., Morales-Novelo, J.A. and 1 more (...) (2021).Water in Mexican industry: an economic value study. Applied Economics,53(41) 4799-4809",https://www.scopus.com/record/display.url?eid=2-s2.0-85103888934&origin=resultslist,10.1080/00036846.2021.1908948,Article,,2-s2.0-85103888934,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57194178667,57222731925,57194178667,-,Mexico,1.0,2002,Economics and Econometrics,3,Social Sciences & Management,317,Economics & Econometrics,35,Business and Economics,38,Economics,3802| 3801,Econometrics| Applied economics,SDG 9,Water Distribution and Energy Management Systems,1157,49.248,Water Demand Dynamics and Pricing Structures,11803,86.899,Definitive,UAM,1.0
